6,"SELECT s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid FROM #upload u JOIN #x x ON x.up_id = u.up_id JOIN SpecObjAll s ON s.specObjID = x.specObjID"
2019-02-13 19:55:00,1
2019-03-18 08:22:00,1
2019-04-05 04:28:00,1
2019-10-17 02:40:00,1
2019-10-17 02:42:00,1
2019-11-08 03:00:00,1
