1,"select specphoto.z as redshift , photoz.absmag_r as r, photoobj.g as g , photo obj.r from specphoto, photoz, photoobj where photoobj.photoid = specphoto.specobjid and photoz.objid = photoobj.photoid and photoz.absmag_r between # and # specphoto.z between # and # and spec class = #"
2019-06-20 05:58:00,1
