1,"select top # q.train_id, b.objid, p.* from mydb.s8#qso as q cross apply fgetnearbyobjalleq (q.ra, q.dec, #/#) b where b.mode < # join photoobjall p on p.objid = b.objid"
2019-08-01 16:16:00,1
