2,"SELECT top # p.ra, p.dec, p.fuv_mag-p.nuv_mag as fmn, x.SDSSObjid FROM photoobjall as p, xSDSSDR7 as x WHERE p.objid = x.objid AND x.distanceRank = # AND x.reverseDistanceRank = # AND x.reverseMultipleMatchCount = #"
2019-12-19 10:03:00,2
