1,"select Spectroscopic class, count (GALAXY) as num_galaxies, z, ra, dec from specObj where z BETWEEN # and # AND ra BETWEEN # and # AND dec BETWEEN # and # AND zwarning = # group by Spectroscopic class"
2019-04-10 00:05:00,1
