1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.petroMag_u FROM PhotoObj AS p WHERE p.objid = # or p.objid = #"
2019-11-22 22:45:00,1
