1,"SELECT A.ra, A.dec, A.objID, A.z, A.zerr, A.class, A.subClass, A.specobjID, B.specobjID FROM SpecPhotoAll AS A LEFT OUTER JOIN SpecObj as B on A.specobjID = B.specobjID WHERE A.ra BETWEEN # AND # AND A.class! =# INTO MyDB.MySpecPhotoAll4"
2019-08-27 19:24:00,1
