1,"SELECT p.objid, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z FROM PhotoObj AS p WHERE p.dec = # and p.dec< =#"
2019-01-23 09:42:00,1
