1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.subClass, p.g, p.i, p.q_g, p.q_i, p.q_r, p.q_u, p.q_z, p.r, p.u, p.u_g, p.u_i, p.u_r, p.u_u, p.u_z, p.z FROM ..SpecObj as s JOIN ..PhotoObj AS p ON s.bestObjID = p.objID WHERE s.zWarning = # AND (s.class = #) AND (p.type = # OR p.type = #) AND (s.primTarget & (dbo.fPrimTarget (#) ) > #)"
2019-11-13 15:29:00,1
