2,"SELECT p.objID, p.type, p.modelmag_u, p.modelmag_g, p.modelmag_r, p.modelmag_i, p.modelmag_z, p.extinction_u, p.extinction_g, p.extinction_r, p.extinction_i, p.extinction_z, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, pz.kcorru, pz.kcorrg, pz.kcorrr, pz.kcorri, pz.kcorrz, specobj.z as Z FROM PhotoPrimary AS p, photoz as pz LEFT JOIN specobj as s ON p.objID = s.objID WHERE #< Z and Z< # and #< p.dered_r and p.dered_r< # and p.type = # ORDER BY p.objID INTO MyDB.MainSample"
2019-09-30 17:01:00,2
