2,"SELECT s.run1d, s.mjd, s.fiberid FROM SpecObj as s INNER JOIN PhotoObj AS p ON s.bestObjId = p.objID WHERE p.type = # AND s.z BETWEEN # AND #"
2019-04-29 10:30:00,2
