1,"select PhotoObjAll.ObjID, PhotoObjAll.ra, PhotoObjAll.dec, MyDB.buta.z into MyDB.buta_ids from MyDB.buta, PhotoObjAll where sqrt (power (buta.ra-PhotoObjAll.ra, #) +power (buta.dec-PhotoObjAll.dec, #) )< #"
2019-09-16 17:19:00,1
