2,"SELECT DISTINCT s.gsc, s.starname, s.teff, dfdi.survey, dfdi.rv, dfdi.mjd FROM marvelsVelocityCurveUF1D AS dfdi JOIN marvelsStar AS s ON s.starname = dfdi.starname"
2019-07-12 12:36:00,2
