2,"SELECT o.petroMag_u, o.petroMag_r, m.PGC_name --INTO myfirsttable FROM dr5.PhotoObjAll as o INNER JOIN mydb.PGC AS m ON m.objID = o.objID"
2019-08-10 14:39:00,2
