31,"select dbo.fSpecidFromSDSS (#, #, #, #) as specObjID"
2019-01-14 09:50:00,1
2019-01-17 08:34:00,1
2019-01-17 09:12:00,1
2019-01-17 09:58:00,1
2019-01-17 10:08:00,1
2019-01-17 10:09:00,1
2019-01-17 10:14:00,1
2019-01-17 10:23:00,1
2019-05-31 16:17:00,1
2019-10-03 12:49:00,7
2019-10-03 12:50:00,6
2019-10-03 12:52:00,6
2019-10-03 12:53:00,1
2019-10-03 16:46:00,1
2019-10-03 17:04:00,1
