1,"SELECT TOP # ObjID, r, g, i, u, s.z into mydb.E_Galaxies_Spec FROM mydb.E_Galaxies as e JOIN SpecObj as s ON e.ObjID = s.bestObjid"
2019-08-12 11:04:00,1
