1,"select G.objid, G.ra, G.dec, G.u, G.g, G.r, G.i, G.z, G.fieldID, G.specobjid, S.z, S.veldisp, s.elodieFeH from Galaxy G join Frame F on F.fieldID = G.fieldID join SpecObj S on S.specObjID = G.specObjID ORDER BY RAND () LIMIT #"
2019-11-13 22:21:00,1
