1,"select p.objid, p.ra, p.dec, ph.deVPhi_r as PA into mydb.PAs from mydb.jets p, PhotoObjAll ph dbo.fgetNearByObjEq (p.ar, p.dec, #)"
2019-09-10 10:05:00,1
