7,"SELECT ra, dec, objID FROM PhotoObjAll WHERE objID IN ()"
2019-08-13 13:04:00,1
2019-08-13 15:04:00,1
2019-08-19 13:32:00,1
2019-08-19 13:33:00,3
2019-08-19 13:34:00,1
