3,"select count (*) from MyDB.DR1#_cw , specObjAll where DR1#_cw.ID = specObjAll.bestObjID and specObjAll.z> # and specObjAll.z< =# and (specObjAll.ra> # or specObjAll.ra< #) select count (*) from MyDB.DR1#_cw , specObjAll where DR1#_cw.ID = specObjAll.bestObjID and specObjAll.z> # and specObjAll.z< =# and (specObjAll.ra> # or specObjAll.ra< #) select count (*) from MyDB.DR1#_cw , specObjAll where DR1#_cw.ID = specObjAll.bestObjID and specObjAll.z> # and specObjAll.z< =# and (specObjAll.ra> # or specObjAll.ra< #) select count (*) from MyDB.DR1#_cw , specObjAll where DR1#_cw.ID = specObjAll.bestObjID and specObjAll.z> # and specObjAll.z< =# and (specObjAll.ra> # or specObjAll.ra< #) select count (*) from MyDB.DR1#_cw , specObjAll where DR1#_cw.ID = specObjAll.bestObjID and specObjAll.z> # and specObjAll.z< =# and (specObjAll.ra> # or specObjAll.ra< #)"
2019-04-30 12:09:00,1
2019-04-30 12:11:00,1
2019-04-30 12:45:00,1
