1,"SELECT p.objid, p.ra, p.dec, s.specobjid, s.z as Redshift, (#*POWER (#, #) * (s.z/#) ) as Distance, (.#* (p.g - p.r) +.#) as Color, ( (p.g+.#* (p.g-p.r) +.#) ) as MagnitudeB FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.class = # AND (#*POWER (#, #) * (s.z/#) )< # AND (#*POWER (#, #) * (s.z/#) )> #"
2019-01-18 21:38:00,1
