1,"SELECT top # p.ra, p.dec, p.type into mydb.MyTable1 from photoobj AS p JOIN mydb.stripe1 AS s ON dbo.fdistanceeq (s.ra, s.dec, p.ra, p.dec) < #/#"
2019-05-02 05:19:00,1
