1,"SELECT s.z, s.zErr, s.zWarning, g.h_alpha_reqw, g.h_alpha_reqw_err, g.h_alpha_flux, g.h_alpha_flux_err, p.ra, p.dec, p.petroMag_g, p.petroMag_r, p.petroRad_r, p.type, p.clean FROM SpecObjAll as s, galSpecLine as g, PhotoObjAll as p WHERE (s.dec between # and #) and (s.z between # and #) and s.specobjid = g.specobjid and p.specobjid = g.specobjid and p.type = # and s.zWarning = #"
2019-01-28 19:34:00,1
