1,"select top # _year, dbn, msid_no, initials from mschoolzones select top # fiscal_year, ATS_SYSTEM_CODE, ADMIN_DISTRICT_LOCATION_CODE, COMMUNITY_DISTRICT from schoollocation"
2019-03-03 17:09:00,1
