2,"select s.z, fiber2Mag_z from SpecObj s, PhotoObj p into mydb.MyFirstTable where programname IN () and class = # and (fiber2MagErr_z/fiber2Mag_z) between # and # and p.SpecObjID = s.specObjID"
2019-06-08 07:01:00,2
