1,"SELECT p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.deVPhi_r, p.q_r, p.u_r, s.z into mydb.MyTable_# from PhotoObjAll AS p JOIN Photoz AS s ON p.objid = s.objid WHERE ( ((p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) )) AND p.r< #"
2019-04-16 08:18:00,1
