1,"SELECT psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z, ra, dec, flags_r From Star WHERE ra BETWEEN # and # AND dec BETWEEN # and # AND ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) ) AND ( ((flags_r & #) = #) or (flags_r & #) = #)"
2019-05-22 22:48:00,1
