6,select top # * from [temp_manga]
2019-04-03 08:58:00,1
2019-04-03 09:15:00,1
2019-04-03 09:34:00,1
2019-04-03 09:45:00,1
2019-04-03 10:21:00,1
2019-04-03 10:41:00,1
