1,"SELECT TOP # p.objid, p.ra, p.dec, p.dered_g, s.z as z_spec, s.plate, s.fiberid FROM GALAXY as p JOIN ZooNoSpec AS zns ON p.objid = zns.objid JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-09-18 11:13:00,1
