4,"SELECT TOP # objID, ra, dec, cModelMag_g into mydb.MyTable from Galaxy WHERE ra BETWEEN # AND # AND dec < # AND cModelMag_g BETWEEN # AND #"
2019-02-11 15:49:00,1
2019-07-18 12:43:00,1
2019-08-08 02:51:00,1
2019-09-28 19:40:00,1
