1,"SELECT top # objid, ra, dec, psfmag_i-extinction_i AS mag_i, psfmag_r-extinction_r AS mag_r, z, spectroFlux_u FROM SpecPhoto WHERE (class = #)"
2019-09-18 03:50:00,1
