1,"SELECT top # sp.z AS z, sp.ra AS ra1, sp.DEC AS dec1, sp.class AS class, sp.mode as mode FROM SpecPhotoAll as sp WHERE class = # and mode = #"
2019-05-27 01:40:00,1
