1,"SELECT s.RA as RA_neighbour, s.dec as Dec_neighbour, s.r as rband into MyDB.cont_match from MyDB.continuum_sources as c, photoobj as s WHERE s.RA < c.RA + # and s.RA > c.RA - # and s.Dec < c.Dec + # and s.Dec > c.Dec - #"
2019-02-06 04:45:00,1
