1,"SELECT u.up_name as [name], p.objID, p.ra, p.dec, p.petroRad_r, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z FROM #x x, #upload u, PhotoObj p WHERE u.up_id = x.up_id and x.objID = p.objID ORDER BY x.up_id"
2019-09-17 22:46:00,1
