2,"SELECT s.plate, s.fiberid, s.mjd, s.z, s.subclass, g.h_alpha_flux, g.h_alpha_flux_err, g.oiii_#_flux, g.oiii_#_flux_err, g.oiii_#_flux, g.oiii_#_flux_err, g.nii_#_flux, g.nii_#_flux_err, g.h_beta_flux, g.h_beta_flux_err, g.nii_#_flux, g.nii_#_flux_err into mydb.dr1#_non_thermal from GalSpecLine AS g JOIN SpecObj AS s ON s.specobjid = g.specobjid WHERE h_alpha_flux! =# AND nii_#_flux/h_alpha_flux> # AND s.z< # AND s.class = #"
2019-09-14 14:54:00,2
