1,"SELECT m.*, n.objid, n.distance, o.ra AS ra2, o.dec AS dec2 into mydb.MyTable_# from MyDB.SDSS7# AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN Galaxy AS o ON n.objid = o.objid"
2019-01-24 15:19:00,1
