2,"SELECT A.RAJ2#, A.DEJ2#, C.ra, C.dec FROM MyDB.WISE_AGN_R9#_ptsrc_VIZIER1_# AS A OUTER APPLY dbo.fGetNearestObjEq (A.RAJ2#, A.DEJ2#, #/#.) AS B JOIN PhotoObjAll AS C ON B.objID = C.objID WHERE k_snr> =# INTO MyDB.WISE_AGN_R9#_ptsrc_VIZIER1_#_Twomass_#as"
2019-06-30 11:28:00,2
