1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.specObjID, s.subClass FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.class = #)"
2019-11-05 16:43:00,1
