1,"SELECT s.objid, s.ra, s.dec, g.objid, g.ra, g.dec, x.ra, x.dec WHERE s.ra BETWEEN # AND # AND s.dec BETWEEN # AND # AND g.ra BETWEEN # AND # AND g.dec BETWEEN # AND #"
2019-05-17 10:26:00,1
