1,"SELECT f1.specObjID, f1.class, f1.ra, f1.dec, f1.z, f1.zErr into mydb.environment from SpecPhoto AS f1 WHERE f1.z BETWEEN # and # AND f1.sciencePrimary = # AND f1.zWarning = # AND f1.class = # AND f1.dec BETWEEN # and #"
2019-07-02 05:55:00,1
