1,"SELECT top # #'#'# as objID, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p WHERE n.objID = p.objID AND p.type = #"
2019-01-15 05:18:00,1
