1,"select top # s.plate, s.mjd, s.fiberid, p.psfMag_u, psfMag_g, psfMag_r, psfMag_z, modelmag_u, modelmag_g, modelmag_r, modelmag_i, modelmag_z, petromag_r, petromag_i, petromag_z from photoobj p, specobj s #QsQ') and s.snmedian> # and s.z> #"
2019-01-23 02:29:00,1
