1,"SELECT p.u, p.g, p.r, p.i, p.z, s.z FROM SpecObj s INNER JOIN PhotoObj AS p ON s.bestobjID = p.objID WHERE p.class = # AND s.z BETWEEN # AND #"
2019-03-25 12:00:00,1
