7,SELECT * FROM Field_SDSSDR1#_ra_#_#
2019-04-17 07:34:00,1
2019-04-17 09:36:00,1
2019-04-17 09:38:00,1
2019-04-17 10:00:00,1
2019-04-17 10:13:00,1
2019-04-17 10:23:00,1
2019-04-17 10:27:00,1
