1,"SELECT t.Name g.Name AS genre, m.Name AS media FROM chinook.track t LEFT JOIN MediaType m ON m.MediaTypeId = t.MediaTypeId LEFT JOIN Genre g ON g.MediaTypeId = t.MediaTypeId"
2019-04-20 15:16:00,1
