2,"SELECT TOP # ra, dec, z into mydb.MyTable_d FROM specObj where ra BETWEEN # and # AND dec BETWEEN # and # AND z BETWEEN # and # AND class = # AND zWarning = #"
2019-04-14 07:14:00,2
