1,"select gal.u, gal.g, gal.r, gal.i, gal.z from galaxy gal JOIN specObj s on s.bestObjID = gal.ObjID where gal.type = # AND gal.ra between # and # AND gal.dec between # and # AND s.z < #"
2019-11-14 17:21:00,1
