36,"select Block, Num, GeoStr = Geog.ToString () from Blocks where MinNeighborhood like #"
2019-02-11 10:23:00,5
2019-02-11 10:29:00,5
2019-02-27 08:57:00,5
2019-03-01 11:31:00,1
2019-03-01 11:32:00,1
2019-03-01 11:33:00,1
2019-05-02 09:51:00,1
2019-05-02 10:04:00,1
2019-05-02 10:07:00,5
2019-05-06 09:31:00,5
2019-07-01 14:12:00,1
2019-07-02 10:21:00,1
2019-07-02 10:23:00,1
2019-07-02 10:34:00,1
2019-07-02 10:52:00,1
2019-12-04 12:22:00,1
