1,"SELECT TOP # g.objId, g.absMagR, g.z, g.zErr, g.ra, g.dec FROM Photoz, Galaxy as G WHERE z BETWEEN # and # and photoErrorClass = # and nnCount> # and zErr BETWEEN # and #"
2019-02-21 03:06:00,1
