1,"SELECT TOP # ra, dec, g, r, i, z, flags_r into mydb.MyTable_# from Star WHERE ra BETWEEN # and # AND dec BETWEEN #. and # AND ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) ) AND ( ((flags_r & #) = #) or (flags_r & #) = #)"
2019-08-30 15:22:00,1
