7,SELECT * FROM SDSS_wisp0#_ugr
2019-04-23 00:41:00,1
2019-04-23 01:13:00,1
2019-04-23 01:26:00,1
2019-06-25 01:54:00,1
2019-06-25 01:59:00,1
2019-06-25 02:02:00,1
2019-08-14 02:34:00,1
