1,"select top # p.ra, p.dec, s.z, (# - #*log1# (spectroFlux_g) ) from specobj as s, photoobj as p where s.specobjid = p.objid and (p.ra between # and #) and (p.dec between # and #) and s.class = #"
2019-09-08 14:53:00,1
