14,"SELECT TOP # bestObjID, z FROM specObj WHERE class = # AND zWarning = # AND z between # and #"
2019-03-15 15:41:00,1
2019-03-15 15:42:00,2
2019-03-15 15:43:00,1
2019-03-15 15:44:00,1
2019-03-15 15:45:00,2
2019-03-15 15:46:00,2
2019-03-15 15:47:00,3
2019-03-15 15:48:00,1
2019-03-15 16:04:00,1
