1,"SELECT TOP # p.objid, p.petroMag_r, p.extinction_r, p.petroR5#_r, s.velDisp, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.petroMagErr_r < #"
2019-04-09 14:46:00,1
