1,"SELECT POA7.dr7objid, POA.ObjId, SOA.ra, SOA.dec, SOA.z, POA.petroMag_g, POA.petroMag_r, POA.petroMagErr_r, POA.petroR5#_r, SOA.velDisp into GU2#_hw5_# From PhotoObjDR7 as POA7, PhotoObjAll as POA, SpecObjAll as SOA Where SOA.z < # and SOA.z > # and POA.ObjId = SOA.bestObjID"
2019-05-07 09:04:00,1
