1,"SELECT top # sp.plate, sp.fiberid, sp.mjd, phot.u, phot.g, phot.r, phot.i, phot.z FROM SpecObj AS sp JOIN PhotoObj AS f ON phot.objID = sp.targetObjID WHERE err_u > #"
2019-03-06 01:59:00,1
