1,"SELECT ra, dec, z, zErr, zWarning, velDisp, velDispErr, class, subClass, petroMag_r FROM SpecObj as s, SpecPhotoAll as p WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = # AND subClass = # AND zWarning = #"
2019-11-03 00:04:00,1
