1,"SELECT TOP # sp.objID, sp.ra, sp.dec, sp.mjd, sp.z FROM specPhoto AS sp JOIN plateX AS px ON sp.plateID = px.plateID WHERE (sp.class = #) AND sp.z > #"
2019-08-13 23:20:00,1
