2,"select alpha.phoobjid, alpha.name, g.objid, g.fracDeV_r, g.expAB_r, g.deVAB_r, g.isoA_r, g.isoB_r into mydb.alpha4#_sdss_match6 from mydb.alpha4#_sdss as alpha left join dr7.photoobjall as g on alpha.phoobjid = g.objid"
2019-01-28 00:02:00,2
