2,"SELECT dbo.fCosmoDc (#, DEFAULT, DEFAULT, DEFAULT, DEFAULT, DEFAULT) # as distmin -- dbo.fCosmoZfromDc (distmin, DEFAULT, DEFAULT, DEFAULT, DEFAULT, DEFAULT) --FROM --"
2019-02-10 18:54:00,2
