3,"select v.ra, v.dec, ivz_id, dbo.fGetNearestObjIdEq (v.ra, v.dec, #/#) as objID into mydb.vTemp from mydb.vstarMin as v where dbo.fGetNearestObjIdEq (v.ra, v.dec, #/#) is not #"
2019-09-11 15:55:00,1
2019-09-11 17:46:00,1
2019-09-12 10:29:00,1
