1,"SELECT dec, ra, psfMag_r , extinction_r, psfMagErr_r FROM star WHERE (dec between # and #) and (ra between # and #) and (psfMag_r between # and #) AND (CLEAN = #)"
2019-09-29 23:06:00,1
