7,SELECT * FROM UGRIZ_WISE
2019-05-08 18:02:00,1
2019-05-08 18:08:00,1
2019-05-08 18:09:00,1
2019-05-08 18:12:00,1
2019-05-08 18:25:00,1
2019-05-08 18:26:00,1
2019-05-08 18:28:00,1
