1,"SELECT TOP # a.albumId, SUM (t.unitprice) as totalPrice FROM chinook.album a LEFT JOIN chinook.track t ON t.albumId = a.albumId GROUP BY a.albumId ORDER BY totalPrice DESC) SELECT a.title, a.albumId FROM chinook.album a RIGHT JOIN q1 on q1.albumId = a.albumId"
2019-04-20 17:43:00,1
